occurrenceID	eventID	samplingProtocol	habitat	occurrenceRemarks	fieldNotes	decimalLatitude	decimalLongitude	Datum	coordinateUncertaintyInMeters	scientificName	organismQuantity	organismQuantityType	eventDate	Year	kingdom	eventRemarks
MuSGrowth_0653	MuSGrowth_OTC 10	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	6.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	4.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0654	MuSGrowth_OTC 10	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	6.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	5.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0655	MuSGrowth_OTC 10	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	6.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	3.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0656	MuSGrowth_OTC 10	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	6.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	4.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0657	MuSGrowth_OTC 10	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	6.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	5.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0658	MuSGrowth_OTC 10	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	6.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	4.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0659	MuSGrowth_OTC 10	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	6.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	5.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0678	MuSGrowth_OTC 13	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	0.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0679	MuSGrowth_OTC 13	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	0.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0680	MuSGrowth_OTC 13	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	0.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0681	MuSGrowth_OTC 13	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	0.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0682	MuSGrowth_OTC 13	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	0.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0683	MuSGrowth_OTC 13	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	0.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0684	MuSGrowth_OTC 13	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	0.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0685	MuSGrowth_OTC 13	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	0.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0686	MuSGrowth_OTC 13	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	0.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0687	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0688	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0689	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	3.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0690	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0691	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	3.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0692	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	3.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0693	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	3.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0694	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	4.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0695	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	4.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0696	MuSGrowth_OTC 14	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	5.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	3.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0697	MuSGrowth_OTC 15	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	4.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0698	MuSGrowth_OTC 15	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	4.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0699	MuSGrowth_OTC 15	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	4.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	0.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0700	MuSGrowth_OTC 15	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	4.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0701	MuSGrowth_OTC 15	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	4.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0702	MuSGrowth_OTC 15	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	4.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0703	MuSGrowth_OTC 15	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	4.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	1.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0704	MuSGrowth_OTC 16	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	8.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0705	MuSGrowth_OTC 16	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	8.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0706	MuSGrowth_OTC 16	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	8.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0707	MuSGrowth_OTC 16	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	8.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0708	MuSGrowth_OTC 16	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	8.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0709	MuSGrowth_OTC 16	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	8.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0710	MuSGrowth_OTC 16	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog	control	8.00	60.893342	68.682627	WGS84	30	Sphagnum balticum	2.70	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
